COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SUBGROUP,2017 Adjusted Cohort Grad Rate,2016 Adjusted Cohort Grad Rate,2015 Adjusted Cohort Grad Rate,2014 Adjusted Cohort Grad Rate
27,MORRIS,3460,MOUNTAIN LAKES BORO,050,Mountain Lakes High School,S,95.36,94.44,96.13,98.81
27,MORRIS,3460,MOUNTAIN LAKES BORO,999,,D,95.36,94.44,96.13,98.81
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,050,Parsippany High School,S,92.72,95.69,95.76,90.81
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,053,Parsippany Hills High School,S,96.27,96.17,97.59,98.98
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,999,,D,94.52,95.93,96.77,95.04
27,MORRIS,4080,PEQUANNOCK TWP,050,Pequannock Township High School,S,95.11,96.60,96.52,97.74
27,MORRIS,4080,PEQUANNOCK TWP,999,,D,95.11,96.60,96.52,97.74
27,MORRIS,4330,RANDOLPH TWP,050,Randolph High School,S,99.19,97.45,98.40,98.25
27,MORRIS,4330,RANDOLPH TWP,999,,D,99.19,97.45,98.40,98.25
27,MORRIS,4560,ROXBURY TWP,050,Roxbury High School,S,93.27,93.75,94.59,94.13
27,MORRIS,4560,ROXBURY TWP,999,,D,93.27,93.75,94.59,94.13
27,MORRIS,5660,WEST MORRIS REGIONAL,030,WEST MORRIS CENTRAL HIGH SCHOOL,S,96.79,98.42,98.18,98.30
27,MORRIS,5660,WEST MORRIS REGIONAL,050,WEST MORRIS MENDHAM HIGH SCHOOL,S,97.25,97.52,96.96,97.98
27,MORRIS,5660,WEST MORRIS REGIONAL,999,,D,97.03,97.94,97.54,98.14
29,OCEAN,0185,BARNEGAT TWP,030,Barnegat High School,S,87.60,91.51,85.77,89.11
29,OCEAN,0185,BARNEGAT TWP,999,,D,87.60,91.51,85.77,89.11
29,OCEAN,0530,BRICK TWP,020,Brick Township High School,S,90.12,89.73,87.59,86.87
29,OCEAN,0530,BRICK TWP,025,Brick Township Memorial High School,S,91.54,91.55,91.76,90.20
29,OCEAN,0530,BRICK TWP,999,,D,90.90,90.72,89.84,88.64
29,OCEAN,0770,CENTRAL REGIONAL,030,Central Regional High School,S,86.52,87.11,84.06,85.76
29,OCEAN,0770,CENTRAL REGIONAL,999,,D,86.52,87.11,84.06,85.76
29,OCEAN,2360,JACKSON TWP,020,Jackson Memorial High School,S,93.55,92.31,94.06,92.95
29,OCEAN,2360,JACKSON TWP,025,Jackson Liberty High School,S,94.03,89.70,92.24,91.21
29,OCEAN,2360,JACKSON TWP,999,,D,93.77,91.10,93.27,92.16
29,OCEAN,2480,LACEY TWP,020,Lacey Township High School,S,89.51,93.11,93.51,89.89
29,OCEAN,2480,LACEY TWP,999,,D,89.51,93.11,93.51,89.89
29,OCEAN,2520,LAKEWOOD TWP,050,Lakewood High School,S,75.68,75.25,73.51,74.34
29,OCEAN,2520,LAKEWOOD TWP,999,,D,75.68,75.25,73.51,74.34
29,OCEAN,2940,MANCHESTER TWP,040,Manchester Township High School,S,90.46,93.94,86.51,85.66
29,OCEAN,2940,MANCHESTER TWP,999,,D,90.46,93.94,86.51,85.66
29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,010,Ocean County Vocational Technical School Brick Center,S,-,,,
29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,040,Ocean County Vocational Technical School Waretown Center,S,96.55,,,
29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,045,Marine Academy of Technology and Environmental Science,S,100.00,100.00,98.57,98.31
29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,055,Performing Arts Academy of the Ocean County Vocational Tech,S,98.36,100.00,98.15,100.00
29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,999,,D,98.15,100.00,98.39,99.03
29,OCEAN,4105,PINELANDS REGIONAL,050,PINELANDS REGIONAL HIGH SCHOOL,S,91.85,86.55,92.62,87.64
29,OCEAN,4105,PINELANDS REGIONAL,999,,D,91.85,86.55,92.62,87.64
29,OCEAN,4190,PLUMSTED TWP,010,New Egypt High School,S,95.49,93.43,96.46,94.00
29,OCEAN,4190,PLUMSTED TWP,999,,D,95.49,93.43,96.46,94.00
29,OCEAN,4210,POINT PLEASANT BORO,030,Point Pleasant Borough High School,S,91.75,92.83,91.03,94.02
29,OCEAN,4210,POINT PLEASANT BORO,999,,D,91.75,92.83,91.03,94.02
29,OCEAN,4220,POINT PLEASANT BEACH BORO,050,Point Pleasant Beach High School,S,95.06,94.12,96.51,96.51
29,OCEAN,4220,POINT PLEASANT BEACH BORO,999,,D,95.06,94.12,96.51,96.51
29,OCEAN,4950,SOUTHERN REGIONAL,050,Southern Regional High School,S,93.61,93.63,93.62,91.86
29,OCEAN,4950,SOUTHERN REGIONAL,999,,D,93.61,93.63,93.62,91.86
29,OCEAN,5190,TOMS RIVER REGIONAL,030,Toms River High School East,S,87.76,92.08,93.91,91.45
29,OCEAN,5190,TOMS RIVER REGIONAL,040,Toms River High School North,S,93.60,92.65,91.03,93.16
29,OCEAN,5190,TOMS RIVER REGIONAL,050,Toms River High School South,S,92.05,92.15,93.10,88.25
29,OCEAN,5190,TOMS RIVER REGIONAL,999,,D,91.67,92.35,92.45,91.27
31,PASSAIC,0900,CLIFTON CITY,030,Clifton High School,S,87.14,83.79,83.96,82.25
31,PASSAIC,0900,CLIFTON CITY,999,,D,87.14,83.79,83.96,82.25
31,PASSAIC,2100,HAWTHORNE BORO,050,Hawthorne High School,S,92.74,91.88,90.48,85.79
31,PASSAIC,2100,HAWTHORNE BORO,999,,D,92.74,91.88,90.48,85.79
31,PASSAIC,2510,LAKELAND REGIONAL,050,Lakeland Regional High School,S,93.13,91.50,94.70,95.67
31,PASSAIC,2510,LAKELAND REGIONAL,999,,D,93.13,91.50,94.70,95.67
31,PASSAIC,3970,PASSAIC CITY,050,Passaic High School # 12,S,78.45,76.61,78.31,76.32
31,PASSAIC,3970,PASSAIC CITY,999,,D,78.45,76.61,78.31,76.32
31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,010,Passaic County-Manchester Regional High School,S,79.72,79.64,83.71,84.84
31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,999,,D,79.72,79.64,83.71,84.84
31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,050,Passaic Valley Regional High School,S,90.27,90.56,93.85,93.22
31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,999,,D,90.27,90.56,93.85,93.22
31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,050,Passaic County Technical Institute,S,98.61,97.91,98.45,98.08
31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,999,,D,98.61,97.91,98.45,98.08
31,PASSAIC,4010,PATERSON CITY,001,SCHOOL OF INFORMATION TECHNOLOGY,S,88.95,78.61,84.82,76.39
31,PASSAIC,4010,PATERSON CITY,002,SCHOOL OF CULINARY ARTS HOSPITALITY AND TOURISM,S,92.35,87.13,78.21,76.60
31,PASSAIC,4010,PATERSON CITY,003,SCHOOL OF GOVERNMENT & PUBLIC ADMINISTRATION,S,85.35,87.80,85.90,76.65
31,PASSAIC,4010,PATERSON CITY,004,School of Health Science,S,96.88,86.11,100.00,97.06
31,PASSAIC,4010,PATERSON CITY,005,SCHOOL OF EARTH AND SPACE SCIENCE,S,93.18,91.11,83.72,89.39
31,PASSAIC,4010,PATERSON CITY,020,Rosa L. Parks School of Fine and Performing Arts,S,97.18,100.00,100.00,100.00
31,PASSAIC,4010,PATERSON CITY,035,International High School,S,87.63,81.25,84.38,92.59
31,PASSAIC,4010,PATERSON CITY,304,SCHOOL OF SCIENCE TECHNOLOGY ENGINEERING AND MATHEMATICS,S,88.57,87.07,86.33,83.33
31,PASSAIC,4010,PATERSON CITY,305,SCHOOL OF EDUCATION AND TRAINING,S,83.82,84.67,79.39,83.56
31,PASSAIC,4010,PATERSON CITY,306,SCHOOL OF BUISINESS TECHNOLOGY,S,83.94,71.43,82.78,79.82
31,PASSAIC,4010,PATERSON CITY,307,SCHOOL OF ARCHITECTURE AND CONSTRUCTION TRADES,S,79.59,81.25,78.13,74.77
31,PASSAIC,4010,PATERSON CITY,308,GARRETT MORGAN ACADEMY,S,90.70,-,,
31,PASSAIC,4010,PATERSON CITY,999,,D,87.79,78.27,78.26,74.51
31,PASSAIC,4230,POMPTON LAKES BORO,050,POMPTON LAKES HIGH SCHOOL,S,96.28,95.00,94.84,97.56
31,PASSAIC,4230,POMPTON LAKES BORO,999,,D,96.28,95.00,94.84,97.56
31,PASSAIC,5570,WAYNE TWP,050,WAYNE VALLEY HIGH SCHOOL,S,96.17,95.99,96.10,96.93
31,PASSAIC,5570,WAYNE TWP,055,WAYNE HILLS HIGH SCHOOL,S,96.08,95.32,96.73,90.43
31,PASSAIC,5570,WAYNE TWP,999,,D,96.13,95.65,96.42,93.60
31,PASSAIC,5650,WEST MILFORD TWP,040,West Milford High School,S,95.04,94.17,95.87,91.12
31,PASSAIC,5650,WEST MILFORD TWP,999,,D,95.04,94.17,95.87,91.12
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,Penns Grove High School,S,57.55,72.22,74.10,77.30
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,,D,57.55,72.22,74.10,77.30
33,SALEM,4075,PENNSVILLE,050,Pennsville Memorial High School,S,89.19,88.97,83.08,82.61
33,SALEM,4075,PENNSVILLE,999,,D,89.19,88.97,83.08,82.61
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P SCHALICK HIGH SCHOOL,S,94.63,90.60,94.24,83.85
33,SALEM,4150,PITTSGROVE TWP,999,,D,94.63,90.60,94.24,83.85
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,S,88.16,85.54,77.33,69.44
33,SALEM,4630,SALEM CITY,999,,D,88.16,85.54,77.33,69.44
33,SALEM,4640,SALEM COUNTY VOCATIONAL,040,Salem County Career and Technical High School,S,94.18,95.92,98.65,96.82
33,SALEM,4640,SALEM COUNTY VOCATIONAL,999,,D,94.18,95.92,98.65,96.82
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,050,Woodstown High School,S,95.19,95.21,97.74,97.24
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,999,,D,95.19,95.21,97.74,97.24
35,SOMERSET,0350,BERNARDS TWP,050,Ridge High School,S,97.97,97.43,98.06,98.23
35,SOMERSET,0350,BERNARDS TWP,999,,D,97.97,97.43,98.06,98.23
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,S,81.10,82.11,77.40,78.33
35,SOMERSET,0490,BOUND BROOK BORO,999,,D,81.10,82.11,77.40,78.33
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN HIGH SCHOOL,S,95.05,94.86,95.37,95.02
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,999,,D,95.05,94.86,95.37,95.02
35,SOMERSET,1610,FRANKLIN TWP,050,Franklin High School,S,85.29,87.82,85.62,84.08
35,SOMERSET,1610,FRANKLIN TWP,999,,D,85.29,87.82,85.62,84.08
35,SOMERSET,2170,HILLSBOROUGH TWP,030,Hillsborough High School,S,97.76,96.73,94.48,95.07
35,SOMERSET,2170,HILLSBOROUGH TWP,999,,D,97.76,96.73,94.48,95.07
35,SOMERSET,3000,MANVILLE BORO,050,Manville High School,S,90.82,89.25,92.59,92.45
35,SOMERSET,3000,MANVILLE BORO,999,,D,90.82,89.25,92.59,92.45
35,SOMERSET,3320,MONTGOMERY TWP,030,Montgomery High School,S,97.58,97.06,95.52,93.24
35,SOMERSET,3320,MONTGOMERY TWP,999,,D,97.58,97.06,95.52,93.24
35,SOMERSET,3670,NORTH PLAINFIELD BORO,050,North Plainfield High School,S,94.51,91.22,95.06,89.52
35,SOMERSET,3670,NORTH PLAINFIELD BORO,999,,D,94.51,91.22,95.06,89.52
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,070,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,S,91.67,86.00,85.00,85.23
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,,D,91.67,86.00,85.00,85.23
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,020,Bernards High School,S,97.06,95.22,97.21,98.26
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,,D,97.06,95.22,97.21,98.26
35,SOMERSET,4820,SOMERVILLE BORO,050,SOMERVILLE HIGH SCHOOL,S,96.19,95.50,89.40,88.71
35,SOMERSET,4820,SOMERVILLE BORO,999,,D,96.19,95.50,89.40,88.71
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,050,Watchung Hills Regional High School,S,96.38,98.03,98.39,98.89
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,,D,96.38,98.03,98.39,98.89
37,SUSSEX,2165,HIGH POINT REGIONAL,030,HIGH POINT REGIONAL HIGH SCHOOL,S,93.44,94.44,94.64,90.08
37,SUSSEX,2165,HIGH POINT REGIONAL,999,,D,93.44,94.44,94.64,90.08
37,SUSSEX,2240,HOPATCONG,030,Hopatcong High School,S,91.60,87.50,88.27,90.97
37,SUSSEX,2240,HOPATCONG,999,,D,91.60,87.50,88.27,90.97
37,SUSSEX,2465,KITTATINNY REGIONAL,050,Kittatinny Regional High School,S,95.88,96.32,96.45,99.08
37,SUSSEX,2465,KITTATINNY REGIONAL,999,,D,95.88,96.32,96.45,99.08
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,050,Lenape Valley Regional High School,S,93.64,91.63,90.10,92.75
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,,D,93.64,91.63,90.10,92.75
37,SUSSEX,3590,NEWTON TOWN,050,Newton High School,S,88.38,95.08,91.90,89.95
37,SUSSEX,3590,NEWTON TOWN,999,,D,88.38,95.08,91.90,89.95
37,SUSSEX,4960,SPARTA TWP,050,SPARTA HIGH SCHOOL,S,98.57,97.03,96.09,98.20
37,SUSSEX,4960,SPARTA TWP,999,,D,98.57,97.03,96.09,98.20
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,010,Sussex County Technical School,S,99.42,98.95,97.88,98.06
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,,D,99.42,98.95,97.88,98.06
37,SUSSEX,5360,VERNON TWP,020,Vernon Township High School,S,96.47,92.11,90.67,92.76
37,SUSSEX,5360,VERNON TWP,999,,D,96.47,92.11,90.67,92.76
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,060,WALLKILL VALLEY REGIONAL HIGH SCHOOL,S,93.82,91.43,92.21,88.83
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,,D,93.82,91.43,92.21,88.83
39,UNION,0310,BERKELEY HEIGHTS TWP,005,Governor Livingston High School,S,96.83,98.28,97.62,98.80
39,UNION,0310,BERKELEY HEIGHTS TWP,999,,D,96.83,98.28,97.62,98.80
39,UNION,0850,CLARK TWP,005,Arthur L. Johnson High School,S,96.77,96.33,97.16,96.46
39,UNION,0850,CLARK TWP,999,,D,96.77,96.33,97.16,96.46
39,UNION,0980,CRANFORD TWP,030,Cranford High School,S,95.19,93.68,96.10,97.15
39,UNION,0980,CRANFORD TWP,999,,D,95.19,93.68,96.10,97.15
39,UNION,1320,ELIZABETH CITY,025,Elizabeth High School,S,99.01,98.09,97.54,94.90
39,UNION,1320,ELIZABETH CITY,303,Academy of Finance,S,94.23,,,
39,UNION,1320,ELIZABETH CITY,401,John E. Dwyer Technology Academy,S,75.07,70.51,68.11,63.64
39,UNION,1320,ELIZABETH CITY,402,Admiral William F. Halsey Jr. Health & Public Safety Academy,S,61.88,72.93,69.40,59.00
39,UNION,1320,ELIZABETH CITY,403,Thomas Jefferson Arts Academy,S,75.79,75.20,71.14,55.94
39,UNION,1320,ELIZABETH CITY,404,Thomas A. Edison Career and Technical Academy,S,76.74,84.30,72.00,70.44
39,UNION,1320,ELIZABETH CITY,405,Alexander Hamilton Preparatory Academy,S,96.20,96.37,94.98,94.57
39,UNION,1320,ELIZABETH CITY,999,,D,79.50,81.24,78.15,72.60
39,UNION,2190,HILLSIDE TWP,050,Hillside High School,S,87.71,86.10,87.57,88.83
39,UNION,2190,HILLSIDE TWP,999,,D,87.71,86.10,87.57,88.83
39,UNION,2420,KENILWORTH BORO,010,David Brearley Middle/High School,S,93.66,95.93,93.75,98.23
39,UNION,2420,KENILWORTH BORO,999,,D,93.66,95.93,93.75,98.23
39,UNION,2660,LINDEN CITY,050,Linden High School,S,85.57,88.63,88.47,90.12
39,UNION,2660,LINDEN CITY,999,,D,85.57,88.63,88.47,90.12
39,UNION,3560,NEW PROVIDENCE BORO,050,New Providence High School,S,97.19,93.22,96.75,98.17
39,UNION,3560,NEW PROVIDENCE BORO,999,,D,97.19,93.22,96.75,98.17
39,UNION,4160,PLAINFIELD CITY,050,Plainfield High School,S,70.82,78.48,80.49,90.69
39,UNION,4160,PLAINFIELD CITY,051,Barack Obama Academy for Academic & Civic Development,S,46.15,54.55,58.82,-
39,UNION,4160,PLAINFIELD CITY,052,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,S,95.65,94.83,95.83,91.67
39,UNION,4160,PLAINFIELD CITY,999,,D,72.73,78.28,80.49,89.42
39,UNION,4290,RAHWAY CITY,050,Rahway High School,S,84.88,84.87,89.04,85.71
39,UNION,4290,RAHWAY CITY,999,,D,84.88,84.87,89.04,85.71
39,UNION,4540,ROSELLE BORO,010,ABRAHAM CLARK HIGH SCHOOL,S,86.36,74.21,90.16,78.45
39,UNION,4540,ROSELLE BORO,999,,D,86.36,74.21,90.16,78.45
39,UNION,4550,ROSELLE PARK BORO,050,Roselle Park High School,S,96.32,93.75,93.46,96.03
39,UNION,4550,ROSELLE PARK BORO,999,,D,96.32,93.75,93.46,96.03
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,050,Scotch Plains-Fanwood High School,S,95.66,96.31,97.72,96.90
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,999,,D,95.66,96.31,97.72,96.90
39,UNION,5000,SPRINGFIELD TWP,010,Jonathan Dayton High School,S,89.44,94.94,95.63,96.00
39,UNION,5000,SPRINGFIELD TWP,999,,D,89.44,94.94,95.63,96.00
39,UNION,5090,SUMMIT CITY,050,Summit High School,S,96.17,96.09,96.76,95.50
39,UNION,5090,SUMMIT CITY,999,,D,96.17,96.09,96.76,95.50
39,UNION,5260,UNION COUNTY VOCATIONAL,020,Academy For Allied Health Sciences,S,100.00,100.00,100.00,100.00
39,UNION,5260,UNION COUNTY VOCATIONAL,030,Academy For Information Technology,S,100.00,100.00,100.00,100.00
39,UNION,5260,UNION COUNTY VOCATIONAL,035,Academy For Performing Arts,S,100.00,100.00,100.00,100.00
39,UNION,5260,UNION COUNTY VOCATIONAL,040,Union County Magnet High School,S,100.00,100.00,100.00,100.00
39,UNION,5260,UNION COUNTY VOCATIONAL,050,Union County Tech,S,100.00,97.50,97.01,96.92
39,UNION,5260,UNION COUNTY VOCATIONAL,999,,D,100.00,99.39,99.36,99.34
39,UNION,5290,UNION TWP,050,UNION SENIOR HIGH,S,93.05,91.10,93.62,94.64
39,UNION,5290,UNION TWP,999,,D,93.05,91.10,93.62,94.64
39,UNION,5730,WESTFIELD TOWN,050,WESTFIELD SENIOR HIGH SCHOOL,S,98.14,97.26,97.34,96.51
39,UNION,5730,WESTFIELD TOWN,999,,D,98.14,97.26,97.34,96.51
41,WARREN,0280,BELVIDERE TOWN,020,BELVIDERE HIGH SCHOOL,S,94.96,95.41,92.42,93.69
41,WARREN,0280,BELVIDERE TOWN,999,,D,94.96,95.41,92.42,93.69
41,WARREN,1870,HACKETTSTOWN,050,Hackettstown High School,S,93.57,93.56,91.67,94.04
41,WARREN,1870,HACKETTSTOWN,999,,D,93.57,93.56,91.67,94.04
41,WARREN,3675,NORTH WARREN REGIONAL,050,North Warren Regional School,S,93.33,94.70,94.74,98.21
41,WARREN,3675,NORTH WARREN REGIONAL,999,,D,93.33,94.70,94.74,98.21
41,WARREN,4100,PHILLIPSBURG TOWN,050,PHILLIPSBURG HIGH SCHOOL,S,91.70,90.80,87.88,86.46
41,WARREN,4100,PHILLIPSBURG TOWN,999,,D,91.70,90.80,87.88,86.46
41,WARREN,5460,WARREN COUNTY VOCATIONAL,050,Warren County Vocational Technical School,S,98.91,98.15,95.04,98.91
41,WARREN,5460,WARREN COUNTY VOCATIONAL,999,,D,98.91,98.15,95.04,98.91
41,WARREN,5465,WARREN HILLS REGIONAL,050,Warren Hills Regional High School,S,93.50,94.69,90.85,91.25
41,WARREN,5465,WARREN HILLS REGIONAL,999,,D,93.50,94.69,90.85,91.25
80,CHARTERS,6010,Academy Charter High School,910,Academy Charter High School,S,87.80,91.67,88.89,82.35
80,CHARTERS,6010,Academy Charter High School,999,,D,87.80,91.67,88.89,82.35
80,CHARTERS,6013,Bergen Arts and Sciences Charter School,900,Bergen Arts and Sciences Charter School,S,93.65,100.00,92.59,
80,CHARTERS,6013,Bergen Arts and Sciences Charter School,999,,D,93.65,100.00,92.59,
80,CHARTERS,6017,Foundation Academy CS,932,Foundation Academy Charter School,S,91.49,94.23,85.45,-
80,CHARTERS,6017,Foundation Academy CS,999,,D,91.49,94.23,85.45,-
80,CHARTERS,6018,Central Jersey College Prep Charter School,900,Central Jersey College Prep Charter School,S,100.00,100.00,100.00,100.00
80,CHARTERS,6018,Central Jersey College Prep Charter School,999,,D,100.00,100.00,100.00,100.00
80,CHARTERS,6032,Academy for Urban Leadership Charter School,901,Academy for Urban Leadership Charter School,S,94.51,92.31,94.25,94.79
80,CHARTERS,6032,Academy for Urban Leadership Charter School,999,,D,94.51,92.31,94.25,94.79
80,CHARTERS,6033,The Barack Obama Green Charter High School,902,The Barack Obama Green Charter High School,S,82.35,75.51,78.72,92.50
80,CHARTERS,6033,The Barack Obama Green Charter High School,999,,D,82.35,75.51,78.72,92.50
80,CHARTERS,6053,Great Oaks Legacy Charter School,917,Great Oaks Legacy Charter School,S,71.43,,,
80,CHARTERS,6053,Great Oaks Legacy Charter School,999,,D,71.43,,,
80,CHARTERS,6057,Peoples Preparatory Charter School,938,Peoples Preparatory Charter School,S,75.28,69.79,76.40,
80,CHARTERS,6057,Peoples Preparatory Charter School,999,,D,75.28,69.79,76.40,
80,CHARTERS,6059,Newark Prep Charter School,941,Newark Prep Charter School,S,74.29,64.83,,
80,CHARTERS,6059,Newark Prep Charter School,999,,D,74.29,64.83,,
80,CHARTERS,6068,M E T S Charter School,951,M.E.T.S. CHARTER SCHOOL,S,100.00,100.00,94.87,
80,CHARTERS,6068,M E T S Charter School,999,,D,100.00,100.00,94.87,
80,CHARTERS,6090,Paulo Freire Charter School,977,Paulo Freire Charter School,S,84.29,72.73,,
80,CHARTERS,6090,Paulo Freire Charter School,999,,D,84.29,72.73,,
80,CHARTERS,6107,Camdens Promise Charter School,998,Camdens Promise Charter School,S,97.32,,,
80,CHARTERS,6107,Camdens Promise Charter School,999,,D,97.32,,,
80,CHARTERS,6720,Hoboken CS,930,Hoboken Charter School,S,92.00,-,-,-
80,CHARTERS,6720,Hoboken CS,999,,D,92.00,-,-,-
80,CHARTERS,7109,LEAP Academy University CS,931,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,S,99.15,93.10,98.17,98.33
80,CHARTERS,7109,LEAP Academy University CS,999,,D,99.15,93.10,98.17,98.33
80,CHARTERS,7210,Marion P. Thomas CS,940,Marion P. Thomas Charter School,S,82.61,75.00,88.57,
80,CHARTERS,7210,Marion P. Thomas CS,999,,D,82.61,75.00,88.57,
80,CHARTERS,7320,North Star Academy Charter School,960,North Star Academy Charter School,S,95.18,95.29,86.67,91.89
80,CHARTERS,7320,North Star Academy Charter School,999,,D,95.18,95.29,86.67,91.89
80,CHARTERS,7325,TEAM Academy Charter School,965,TEAM Academy Charter School,S,82.78,79.14,74.44,81.40
80,CHARTERS,7325,TEAM Academy Charter School,999,,D,82.78,79.14,74.44,81.40
80,CHARTERS,7410,chARTer~TECH HIGH SCHOOL,940,Chartertech High School for the Performing Arts,S,89.23,82.14,87.01,83.08
80,CHARTERS,7410,chARTer~TECH HIGH SCHOOL,999,,D,89.23,82.14,87.01,83.08
80,CHARTERS,7503,Paterson CS for Sci/Tech,970,Paterson Charter School for Science/Technology,S,97.30,95.77,93.15,91.36
80,CHARTERS,7503,Paterson CS for Sci/Tech,999,,D,97.30,95.77,93.15,91.36
80,CHARTERS,8010,Union County TEAMS CS,980,Union County TEAMS Charter School,S,100.00,97.22,-,-
80,CHARTERS,8010,Union County TEAMS CS,999,,D,100.00,97.22,-,-
80,CHARTERS,8060,University Academy CS,990,University Academy Charter High School,S,88.24,84.91,88.04,91.67
80,CHARTERS,8060,University Academy CS,999,,D,88.24,84.91,88.04,91.67